#info;12:02:16.234;44449.50157678241;sensor;1;LIS2HH Accelerometer;accuracy;3
sensor-id;time;excel_time;x;y;z;abs;RoT_or_steps
1;12:14:41.963;44449.51020790509;-2.449;3.208;9.969;10.755;125.000
1;12:14:42.084;44449.510209305554;-2.485;3.290;9.486;10.343;125.000
1;12:14:42.225;44449.5102109375;-2.765;3.309;9.522;10.453;125.000
1;12:14:42.344;44449.51021231481;-2.452;3.405;9.317;10.218;125.000
1;12:14:42.483;44449.51021392361;-2.406;3.275;9.348;10.193;125.000
1;12:14:42.603;44449.510215312504;-2.598;3.333;9.262;10.181;125.000
1;12:14:42.723;44449.51021670139;-2.473;3.290;9.309;10.178;125.000
1;12:14:42.863;44449.51021832176;-2.532;3.382;9.288;10.204;125.000
1;12:14:42.983;44449.510219710646;-2.406;3.290;9.366;10.215;125.000
1;12:14:43.123;44449.51022133102;-2.442;3.308;9.196;10.074;125.000
1;12:14:43.243;44449.51022271991;-2.387;3.285;9.364;10.206;125.000
1;12:14:43.363;44449.510224108795;-2.477;3.306;9.399;10.266;125.000
1;12:14:43.503;44449.510225729166;-2.410;3.277;9.432;10.272;125.000
1;12:14:43.625;44449.5102271412;-2.414;3.351;9.315;10.189;125.000
1;12:14:43.769;44449.51022880787;-2.385;3.257;9.401;10.231;125.000
1;12:14:43.885;44449.51023015047;-2.553;3.437;9.385;10.316;125.000
1;12:14:44.012;44449.51023162037;-2.121;3.082;9.372;10.091;125.000
1;12:14:44.150;44449.51023321759;-2.277;3.284;9.516;10.321;125.000
1;12:14:44.263;44449.51023452546;-2.332;3.178;9.361;10.157;125.000
1;12:14:44.404;44449.51023615741;-2.388;3.150;9.336;10.139;125.000
1;12:14:44.524;44449.510237546296;-2.647;3.393;7.935;9.027;125.000
1;12:14:44.643;44449.51023892361;-2.397;3.215;9.314;10.140;125.000
1;12:14:44.783;44449.51024054398;-2.400;3.228;9.256;10.092;125.000
1;12:14:44.904;44449.510241944445;-2.443;3.330;9.212;10.095;125.000
1;12:14:45.043;44449.51024355324;-2.436;3.312;9.578;10.423;125.000
1;12:14:45.166;44449.51024497685;-2.288;3.200;9.729;10.494;125.000
1;12:14:45.285;44449.51024635417;-2.316;3.299;9.416;10.243;125.000
1;12:14:45.424;44449.510247962964;-2.345;3.296;8.963;9.834;125.000
1;12:14:45.547;44449.51024938657;-2.380;3.218;9.487;10.297;125.000
1;12:14:45.690;44449.51025104166;-2.330;3.279;9.381;10.207;125.000
1;12:14:45.815;44449.51025248843;-2.343;3.281;9.184;10.030;125.000
1;12:14:45.927;44449.51025378473;-2.285;3.223;9.327;10.129;125.000
1;12:14:46.066;44449.510255393514;-2.315;3.275;9.442;10.258;125.000
1;12:14:46.184;44449.510256759255;-2.285;3.336;9.267;10.111;125.000
1;12:14:46.325;44449.51025839121;-2.302;3.265;9.343;10.162;125.000
1;12:14:46.443;44449.51025975695;-2.313;3.296;9.391;10.218;125.000
1;12:14:46.571;44449.51026123842;-2.352;3.293;9.376;10.212;125.000
1;12:14:46.706;44449.510262800926;-2.389;3.301;9.296;10.150;125.000
1;12:14:46.826;44449.51026418981;-2.429;3.311;9.440;10.295;125.000
1;12:14:46.980;44449.51026597222;-2.406;3.253;9.302;10.144;125.000
1;12:14:47.085;44449.5102671875;-2.443;3.441;9.251;10.168;125.000
1;12:14:47.203;44449.51026855324;-2.430;3.278;9.341;10.194;125.000
1;12:14:47.343;44449.51027017361;-2.290;3.284;9.381;10.199;125.000
1;12:14:47.463;44449.510271562496;-2.357;3.311;9.479;10.313;125.000
1;12:14:47.603;44449.51027318287;-2.467;3.379;9.322;10.218;125.000
1;12:14:47.723;44449.51027457176;-2.291;3.192;9.309;10.104;125.000
1;12:14:47.844;44449.51027597222;-2.357;3.302;9.524;10.352;125.000
1;12:14:47.987;44449.51027762731;-2.365;3.386;9.236;10.117;125.000
1;12:14:48.105;44449.51027899305;-2.337;3.357;9.138;10.011;125.000
1;12:14:48.249;44449.51028065972;-2.298;3.306;9.378;10.206;125.000
1;12:14:48.366;44449.510282013885;-2.346;3.398;9.299;10.175;125.000
1;12:14:48.483;44449.51028336806;-2.309;3.376;9.474;10.319;125.000
1;12:14:48.623;44449.51028498843;-2.078;3.265;9.369;10.137;125.000
1;12:14:48.743;44449.51028637731;-2.052;3.312;9.330;10.111;125.000
1;12:14:48.885;44449.51028802083;-2.120;3.302;9.436;10.219;125.000
1;12:14:49.003;44449.51028938657;-1.972;3.242;9.377;10.116;125.000
1;12:14:49.123;44449.51029077546;-2.028;3.309;9.455;10.220;125.000
1;12:14:49.267;44449.51029244213;-2.023;3.360;9.269;10.065;125.000
1;12:14:49.386;44449.51029381945;-2.010;3.228;9.649;10.371;125.000
1;12:14:49.526;44449.51029543982;-2.042;3.254;9.359;10.117;125.000
1;12:14:49.648;44449.51029685185;-2.002;3.259;9.363;10.114;125.000
1;12:14:49.766;44449.51029821759;-2.029;3.264;9.470;10.220;125.000
1;12:14:49.903;44449.51029980324;-2.053;3.295;9.424;10.192;125.000
1;12:14:50.025;44449.51030121528;-2.099;3.302;9.404;10.186;125.000
1;12:14:50.166;44449.51030284722;-1.963;3.238;9.303;10.044;125.000
1;12:14:50.284;44449.51030421296;-1.945;3.248;9.446;10.177;125.000
1;12:14:50.403;44449.51030559027;-1.963;3.221;9.418;10.145;125.000
1;12:14:50.544;44449.51030722223;-1.917;3.199;9.439;10.149;125.000
1;12:14:50.663;44449.510308599536;-1.957;3.314;9.424;10.179;125.000
1;12:14:50.804;44449.51031023148;-1.967;3.273;9.383;10.130;125.000
1;12:14:50.927;44449.51031165509;-1.949;3.233;9.500;10.223;125.000
1;12:14:51.043;44449.510312997685;-1.935;3.272;9.381;10.122;125.000
1;12:14:51.183;44449.510314618055;-1.953;3.278;9.464;10.205;125.000
1;12:14:51.303;44449.51031600694;-1.898;3.321;9.330;10.084;125.000
1;12:14:51.446;44449.51031766203;-1.857;3.223;9.305;10.021;125.000
1;12:14:51.563;44449.510319016204;-1.919;3.220;9.751;10.447;125.000
1;12:14:51.683;44449.5103204051;-1.839;3.229;9.476;10.179;125.000
1;12:14:51.824;44449.51032203704;-1.817;3.159;9.412;10.093;125.000
1;12:14:51.943;44449.51032341435;-1.735;3.191;9.428;10.104;125.000
1;12:14:52.084;44449.5103250463;-1.542;3.048;9.455;10.053;125.000
1;12:14:52.207;44449.51032646991;-1.453;2.752;9.738;10.223;125.000
1;12:14:52.323;44449.5103278125;-1.394;2.551;9.668;10.095;125.000
1;12:14:52.463;44449.51032943287;-1.436;2.629;9.670;10.123;125.000
1;12:14:52.585;44449.5103308449;-1.232;2.425;9.541;9.921;125.000
1;12:14:52.723;44449.51033244213;-1.460;2.545;9.732;10.165;125.000
1;12:14:52.844;44449.5103338426;-1.247;2.538;9.674;10.078;125.000
1;12:14:52.963;44449.51033521991;-1.425;2.700;9.609;10.083;125.000
1;12:14:53.103;44449.51033684028;-1.315;2.761;9.673;10.145;125.000
1;12:14:53.223;44449.51033822917;-1.474;2.926;9.647;10.189;125.000
1;12:14:53.363;44449.51033984954;-1.488;2.918;9.554;10.100;125.000
1;12:14:53.483;44449.51034123843;-1.462;2.979;9.652;10.207;125.000
1;12:14:53.605;44449.510342650465;-1.437;3.050;9.598;10.173;125.000
1;12:14:53.749;44449.510344317125;-1.404;3.021;9.574;10.137;125.000
1;12:14:53.866;44449.5103456713;-1.407;3.037;9.546;10.115;125.000
1;12:14:54.003;44449.510347256946;-1.471;3.039;9.598;10.175;125.000
1;12:14:54.124;44449.51034865741;-1.429;3.034;9.741;10.302;125.000
1;12:14:54.243;44449.51035003472;-1.496;3.153;9.403;10.030;125.000
1;12:14:54.349;44449.510351261575;-1.420;3.112;9.516;10.112;125.000
1;12:14:54.450;44449.51035243056;-1.548;3.200;9.544;10.185;125.000
1;12:14:54.563;44449.51035373843;-1.570;3.228;9.544;10.197;125.000
1;12:14:54.703;44449.5103553588;-1.436;3.188;9.541;10.162;125.000
1;12:14:54.823;44449.51035674768;-1.573;3.295;9.445;10.126;125.000
1;12:14:54.963;44449.510358368054;-1.600;3.264;9.477;10.151;125.000
1;12:14:55.083;44449.51035975694;-1.487;3.240;9.513;10.159;125.000
1;12:14:55.203;44449.51036114583;-1.594;3.265;9.546;10.214;125.000
1;12:14:55.304;44449.51036231482;-1.530;3.244;9.574;10.224;125.000
1;12:14:55.405;44449.5103634838;-1.492;3.202;9.469;10.106;125.000
1;12:14:55.529;44449.510364918984;-1.548;3.296;9.464;10.141;125.000
1;12:14:55.670;44449.51036655092;-1.492;3.230;9.541;10.183;125.000
1;12:14:55.783;44449.51036785879;-1.534;3.259;9.527;10.185;125.000
1;12:14:55.926;44449.51036951389;-1.573;3.284;9.555;10.226;125.000
1;12:14:56.050;44449.51037094908;-1.561;3.186;9.589;10.224;125.000
1;12:14:56.163;44449.51037225695;-1.466;3.131;9.533;10.140;125.000
1;12:14:56.303;44449.51037387732;-1.516;3.230;9.564;10.208;125.000
1;12:14:56.423;44449.5103752662;-1.583;3.197;9.400;10.054;125.000
1;12:14:56.563;44449.510376886574;-1.382;2.852;9.766;10.267;125.000
1;12:14:56.689;44449.51037834491;-1.313;2.712;9.626;10.086;125.000
1;12:14:56.804;44449.51037967592;-1.163;2.353;9.903;10.245;125.000
1;12:14:56.945;44449.510381307875;-1.138;2.359;9.891;10.232;125.000
1;12:14:57.069;44449.51038274306;-1.217;2.419;9.911;10.274;125.000
1;12:14:57.208;44449.51038435185;-1.252;2.375;10.089;10.440;125.000
1;12:14:57.327;44449.51038572917;-1.484;2.679;9.724;10.195;125.000
1;12:14:57.447;44449.510387118054;-1.267;2.437;9.718;10.099;125.000
1;12:14:57.583;44449.51038869213;-1.260;2.558;9.718;10.128;125.000
1;12:14:57.703;44449.51039008102;-1.322;2.404;9.956;10.327;125.000
1;12:14:57.846;44449.51039173611;-1.419;2.724;8.830;9.349;125.000
1;12:14:57.967;44449.510393136574;-1.398;2.739;9.503;9.988;125.000
1;12:14:58.096;44449.51039462963;-1.334;2.591;9.531;9.967;125.000
1;12:14:58.242;44449.51039631944;-1.083;2.419;9.761;10.114;125.000
1;12:14:58.347;44449.51039753472;-1.180;2.591;9.738;10.146;125.000
1;12:14:58.493;44449.51039922454;-1.230;2.529;9.835;10.229;125.000
1;12:14:58.606;44449.51040053241;-1.242;2.591;9.611;10.032;125.000
1;12:14:58.723;44449.510401886575;-1.176;2.529;9.678;10.072;125.000
1;12:14:58.863;44449.510403506945;-1.121;2.503;9.873;10.247;125.000
1;12:14:58.983;44449.51040489583;-1.222;2.603;9.673;10.091;125.000
1;12:14:59.123;44449.5104065162;-1.194;2.593;9.765;10.173;125.000
1;12:14:59.247;44449.510407951384;-1.278;2.571;9.775;10.188;125.000
1;12:14:59.365;44449.510409317125;-1.101;2.471;9.690;10.061;125.000
1;12:14:59.503;44449.51041091435;-1.240;2.502;9.087;9.507;125.000
1;12:14:59.625;44449.51041232639;-1.100;2.627;10.104;10.498;125.000
1;12:14:59.767;44449.51041396991;-1.139;2.554;9.601;10.000;125.000
1;12:14:59.883;44449.5104153125;-1.309;2.585;9.298;9.739;125.000
1;12:15:00.003;44449.51041670139;-1.102;2.584;9.783;10.178;125.000
1;12:15:00.143;44449.51041832176;-1.243;2.673;9.647;10.088;125.000
1;12:15:00.263;44449.51041971065;-1.153;2.489;9.827;10.202;125.000
1;12:15:00.403;44449.51042133102;-1.290;2.646;9.607;10.048;125.000
1;12:15:00.528;44449.51042277778;-1.281;2.650;9.833;10.264;125.000
1;12:15:00.645;44449.51042413195;-1.145;2.545;9.613;10.010;125.000
1;12:15:00.788;44449.51042578704;-1.179;2.472;9.806;10.182;125.000
1;12:15:00.910;44449.51042719907;-1.226;2.595;9.821;10.232;125.000
1;12:15:01.044;44449.51042875;-1.176;2.492;9.379;9.776;125.000
1;12:15:01.163;44449.51043012731;-1.097;2.621;10.060;10.454;125.000
1;12:15:01.285;44449.510431539355;-1.340;2.703;9.707;10.165;125.000
1;12:15:01.424;44449.51043314815;-1.119;2.410;9.639;9.998;125.000
1;12:15:01.545;44449.51043454861;-1.109;2.522;10.048;10.419;125.000
1;12:15:01.683;44449.510436145836;-1.222;2.642;9.315;9.759;125.000
1;12:15:01.803;44449.51043753472;-1.159;2.564;9.976;10.366;125.000
1;12:15:01.923;44449.51043892361;-1.138;2.649;9.629;10.052;125.000
1;12:15:02.063;44449.51044054398;-1.152;2.454;9.802;10.170;125.000
1;12:15:02.185;44449.51044195602;-1.096;2.516;9.919;10.292;125.000
1;12:15:02.323;44449.51044355324;-1.292;2.607;10.018;10.432;125.000
1;12:15:02.447;44449.510444988424;-1.354;2.673;9.865;10.310;125.000
1;12:15:02.563;44449.51044633102;-1.321;2.700;9.528;9.991;125.000
1;12:15:02.705;44449.510447974535;-1.224;2.603;9.590;10.012;125.000
1;12:15:02.825;44449.51044936343;-1.287;2.533;9.784;10.188;125.000
1;12:15:02.963;44449.510450960646;-1.213;2.536;9.784;10.180;125.000
1;12:15:03.088;44449.51045240741;-1.192;2.410;8.896;9.293;125.000
1;12:15:03.203;44449.510453738425;-1.070;2.596;10.394;10.767;126.000
1;12:15:03.343;44449.510455358795;-1.354;2.572;9.595;10.025;126.000
1;12:15:03.466;44449.51045678241;-1.479;2.650;8.523;9.047;126.000
1;12:15:03.603;44449.51045836805;-1.290;2.565;10.048;10.450;126.000
1;12:15:03.726;44449.510459791665;-1.412;2.747;9.608;10.092;126.000
1;12:15:03.847;44449.51046119213;-1.435;2.539;9.340;9.785;126.000
1;12:15:03.986;44449.51046280093;-1.462;2.626;9.269;9.744;126.000
1;12:15:04.108;44449.51046421296;-1.468;2.850;9.830;10.340;126.000
1;12:15:04.245;44449.51046579861;-1.515;2.641;9.518;9.993;126.000
1;12:15:04.366;44449.51046719907;-1.450;2.716;9.903;10.371;126.000
1;12:15:04.484;44449.51046856481;-2.213;3.705;9.418;10.360;126.000
1;12:15:04.623;44449.51047017361;-2.647;3.888;9.062;10.210;126.000
1;12:15:04.743;44449.5104715625;-2.426;3.827;9.366;10.405;126.000
1;12:15:04.884;44449.510473194445;-2.897;4.405;9.265;10.660;127.000
1;12:15:05.003;44449.510474571754;-2.618;3.888;9.152;10.283;127.000
1;12:15:05.123;44449.51047596065;-2.702;3.952;8.855;10.066;127.000
1;12:15:05.263;44449.51047758102;-2.812;3.984;9.117;10.339;127.000
1;12:15:05.387;44449.5104790162;-2.520;3.680;9.196;10.221;127.000
1;12:15:05.526;44449.510480625;-2.191;3.507;9.355;10.228;127.000
1;12:15:05.644;44449.51048199074;-2.018;3.334;9.340;10.121;127.000
1;12:15:05.763;44449.51048336805;-1.662;3.034;9.420;10.035;127.000
1;12:15:05.903;44449.51048498842;-1.542;2.900;9.547;10.096;127.000
1;12:15:06.023;44449.510486377316;-1.530;2.893;9.586;10.130;127.000
1;12:15:06.163;44449.510487997686;-1.493;2.769;9.658;10.157;127.000
1;12:15:06.284;44449.51048939815;-1.387;2.657;9.676;10.130;127.000
1;12:15:06.408;44449.51049083333;-1.351;2.560;9.848;10.265;127.000
1;12:15:06.552;44449.510492500005;-1.254;2.440;9.674;10.055;127.000
1;12:15:06.664;44449.5104937963;-1.332;2.556;9.656;10.077;127.000
1;12:15:06.810;44449.510495486116;-1.393;2.440;9.839;10.232;127.000
1;12:15:06.924;44449.51049680555;-1.325;2.404;9.812;10.189;127.000
1;12:15:07.051;44449.510498275464;-1.295;2.325;9.845;10.198;127.000
1;12:15:07.183;44449.51049980324;-1.337;2.325;9.668;10.033;127.000
1;12:15:07.303;44449.510501192126;-1.259;2.310;9.700;10.050;127.000
1;12:15:07.444;44449.51050282407;-1.279;2.349;9.694;10.056;127.000
1;12:15:07.564;44449.51050421296;-1.203;2.200;9.745;10.063;127.000
1;12:15:07.684;44449.51050560185;-1.266;2.284;9.811;10.153;127.000
1;12:15:07.827;44449.51050725694;-1.197;2.199;9.772;10.087;127.000
1;12:15:07.945;44449.51050862268;-1.328;2.290;9.678;10.034;127.000
1;12:15:08.096;44449.51051037037;-1.207;2.225;9.662;9.988;127.000
1;12:15:08.207;44449.51051165509;-1.260;2.386;9.736;10.103;127.000
1;12:15:08.324;44449.510513009256;-1.204;2.258;9.832;10.159;127.000
1;12:15:08.469;44449.5105146875;-1.193;2.239;9.786;10.110;127.000
1;12:15:08.586;44449.51051604167;-1.261;2.331;9.720;10.075;127.000
1;12:15:08.723;44449.510517627314;-1.230;2.138;9.917;10.219;127.000
1;12:15:08.843;44449.5105190162;-1.115;2.182;9.827;10.128;127.000
1;12:15:08.963;44449.51052040509;-1.265;2.285;9.824;10.166;127.000
1;12:15:09.103;44449.51052202546;-1.286;2.245;9.766;10.103;127.000
1;12:15:09.223;44449.510523414356;-1.256;2.258;9.847;10.180;127.000
1;12:15:09.366;44449.51052506945;-1.195;2.195;9.696;10.013;127.000
1;12:15:09.489;44449.51052649306;-1.224;2.219;9.739;10.064;127.000
1;12:15:09.609;44449.51052788194;-1.396;2.361;9.667;10.048;127.000
1;12:15:09.744;44449.510529444444;-1.287;2.276;9.597;9.947;127.000
1;12:15:09.870;44449.51053090278;-1.492;2.516;9.469;9.911;127.000
1;12:15:10.003;44449.51053244213;-1.113;2.054;10.042;10.310;127.000
1;12:15:10.129;44449.510533900466;-1.394;2.262;9.736;10.092;127.000
1;12:15:10.243;44449.5105352199;-1.667;2.420;9.328;9.780;127.000
1;12:15:10.392;44449.51053694444;-1.430;2.481;9.866;10.274;127.000
1;12:15:10.503;44449.510538229166;-1.347;2.246;9.710;10.057;127.000
1;12:15:10.643;44449.510539849536;-1.335;2.346;9.869;10.231;127.000
1;12:15:10.763;44449.51054123843;-1.346;2.432;9.761;10.149;127.000
1;12:15:10.886;44449.510542662036;-1.398;2.485;9.755;10.163;127.000
1;12:15:11.031;44449.51054434028;-1.322;2.505;9.754;10.157;127.000
1;12:15:11.150;44449.510545717596;-1.339;2.600;9.699;10.130;127.000
1;12:15:11.284;44449.51054726852;-1.325;2.563;9.742;10.160;127.000
1;12:15:11.407;44449.51054869213;-1.240;2.517;9.477;9.884;127.000
1;12:15:11.529;44449.51055010417;-1.244;2.320;9.960;10.302;127.000
1;12:15:11.664;44449.510551666666;-1.293;2.442;9.583;9.973;127.000
1;12:15:11.785;44449.51055306713;-1.187;2.229;9.992;10.306;127.000
1;12:15:11.924;44449.51055467593;-1.204;2.352;9.857;10.205;127.000
1;12:15:12.046;44449.51055608796;-1.278;2.400;9.816;10.186;127.000
1;12:15:12.169;44449.510557511574;-1.213;2.370;9.827;10.181;127.000
1;12:15:12.304;44449.51055907407;-1.290;2.486;9.734;10.128;127.000
1;12:15:12.425;44449.51056047453;-1.293;2.521;9.801;10.202;127.000
1;12:15:12.571;44449.51056216435;-1.285;2.558;9.700;10.114;127.000
1;12:15:12.692;44449.510563564814;-1.393;2.676;9.611;10.074;127.000
1;12:15:12.806;44449.51056488426;-1.214;2.483;9.852;10.232;127.000
1;12:15:12.943;44449.51056646991;-1.426;2.703;9.693;10.163;127.000
1;12:15:13.064;44449.51056787037;-1.319;2.629;9.704;10.139;127.000
1;12:15:13.204;44449.51056949074;-1.323;2.652;9.723;10.165;127.000
1;12:15:13.324;44449.51057087963;-1.364;2.688;9.653;10.113;127.000
1;12:15:13.445;44449.510572280094;-1.321;2.731;9.659;10.125;127.000
1;12:15:13.588;44449.510573935186;-1.335;2.725;9.669;10.134;127.000
1;12:15:13.705;44449.51057528935;-1.374;2.807;9.688;10.180;127.000
1;12:15:13.843;44449.510576886576;-1.530;2.865;9.548;10.086;127.000
1;12:15:13.964;44449.51057828704;-1.384;2.748;9.655;10.133;127.000
1;12:15:14.083;44449.51057966435;-1.523;2.891;9.597;10.138;127.000
1;12:15:14.224;44449.5105812963;-1.423;2.798;9.600;10.100;127.000
1;12:15:14.352;44449.51058277777;-1.515;2.842;9.603;10.129;127.000
1;12:15:14.483;44449.51058429398;-1.497;2.802;9.716;10.222;127.000
1;12:15:14.604;44449.51058569444;-1.450;2.798;9.534;10.041;127.000
1;12:15:14.724;44449.510587083336;-1.442;2.789;9.683;10.179;127.000
1;12:15:14.863;44449.51058869213;-1.482;2.856;9.623;10.147;127.000
1;12:15:14.987;44449.51059012732;-1.545;2.837;9.588;10.117;127.000
1;12:15:15.132;44449.510591805556;-1.392;2.730;9.753;10.223;127.000
1;12:15:15.250;44449.5105931713;-1.547;2.865;9.641;10.176;127.000
1;12:15:15.365;44449.51059450231;-1.400;2.735;9.659;10.136;127.000
1;12:15:15.506;44449.51059613426;-1.433;2.834;9.652;10.161;127.000
1;12:15:15.631;44449.510597581015;-1.497;2.834;9.621;10.141;127.000
1;12:15:15.765;44449.51059913194;-1.444;2.812;9.620;10.126;127.000
1;12:15:15.884;44449.51060050926;-1.456;2.807;9.686;10.189;127.000
1;12:15:16.003;44449.51060188658;-1.478;2.855;9.611;10.135;127.000
1;12:15:16.144;44449.510603518516;-1.383;2.754;9.646;10.127;127.000
1;12:15:16.264;44449.51060490741;-1.481;2.885;9.668;10.197;127.000
1;12:15:16.408;44449.51060657407;-1.443;2.754;9.745;10.229;127.000
1;12:15:16.530;44449.510607986114;-1.437;2.766;9.649;10.140;127.000
1;12:15:16.652;44449.510609398145;-1.477;2.842;9.634;10.152;127.000
1;12:15:16.790;44449.51061099537;-1.468;2.838;9.718;10.230;127.000
1;12:15:16.910;44449.510612384256;-1.527;2.870;9.533;10.072;127.000
1;12:15:17.043;44449.510613923616;-1.518;2.875;9.518;10.058;127.000
1;12:15:17.168;44449.51061537037;-1.503;2.849;9.626;10.150;127.000
1;12:15:17.284;44449.51061671296;-1.527;2.886;9.511;10.056;127.000
1;12:15:17.424;44449.510618333334;-1.666;2.905;9.694;10.256;127.000
1;12:15:17.543;44449.51061971065;-1.666;2.895;9.699;10.258;127.000
1;12:15:17.686;44449.51062136574;-1.762;3.017;9.600;10.216;127.000
1;12:15:17.809;44449.510622789356;-1.761;3.021;9.578;10.196;127.000
1;12:15:17.925;44449.510624131944;-1.761;2.979;9.736;10.333;127.000
1;12:15:18.082;44449.51062594907;-1.825;3.004;9.641;10.262;127.000
1;12:15:18.183;44449.510627118056;-1.717;2.978;9.509;10.111;127.000
1;12:15:18.329;44449.51062880787;-1.803;3.063;9.449;10.095;127.000
1;12:15:18.448;44449.510630185185;-1.679;2.881;9.644;10.204;127.000
1;12:15:18.567;44449.5106315625;-1.725;2.998;9.542;10.150;127.000
1;12:15:18.710;44449.51063321759;-1.744;3.033;9.466;10.091;127.000
1;12:15:18.823;44449.51063452546;-1.688;2.953;9.466;10.058;127.000
1;12:15:18.966;44449.51063618055;-1.484;2.544;9.815;10.247;127.000
1;12:15:19.083;44449.510637534724;-1.243;2.358;9.706;10.065;127.000
1;12:15:19.203;44449.51063892361;-1.191;2.322;9.694;10.039;127.000
1;12:15:19.345;44449.510640567125;-1.386;2.479;9.765;10.169;127.000
1;12:15:19.471;44449.51064202546;-1.399;2.552;9.744;10.170;127.000
1;12:15:19.611;44449.51064364583;-1.486;2.676;9.582;10.059;127.000
1;12:15:19.727;44449.510644988426;-1.612;2.712;9.745;10.243;127.000
1;12:15:19.845;44449.51064635417;-1.603;2.773;9.649;10.166;127.000
1;12:15:19.983;44449.51064795139;-1.573;3.005;8.580;9.226;127.000
1;12:15:20.103;44449.51064934028;-1.649;2.794;9.708;10.236;127.000
1;12:15:20.243;44449.51065096065;-1.593;2.759;9.556;10.073;127.000
1;12:15:20.363;44449.510652349534;-1.715;2.845;9.641;10.198;127.000
1;12:15:20.483;44449.51065373843;-1.742;2.770;9.710;10.246;127.000
1;12:15:20.628;44449.51065541667;-1.717;2.874;9.578;10.146;127.000
1;12:15:20.746;44449.51065678241;-1.530;2.687;9.440;9.934;127.000
1;12:15:20.891;44449.51065846065;-1.648;2.748;9.567;10.090;127.000
1;12:15:21.009;44449.51065982639;-1.340;2.242;10.226;10.555;127.000
1;12:15:21.129;44449.510661215274;-1.180;2.176;9.688;9.999;127.000
1;12:15:21.264;44449.51066277778;-1.224;2.213;9.814;10.134;127.000
1;12:15:21.383;44449.510664155096;-1.350;2.388;9.799;10.176;127.000
1;12:15:21.523;44449.510665775466;-1.339;2.285;9.700;10.055;127.000
1;12:15:21.649;44449.5106672338;-1.321;2.253;9.865;10.205;127.000
1;12:15:21.764;44449.51066856481;-1.344;2.339;9.830;10.194;127.000
1;12:15:21.905;44449.51067019676;-1.364;2.329;9.780;10.146;127.000
1;12:15:22.023;44449.5106715625;-1.301;2.323;9.588;9.950;127.000
1;12:15:22.164;44449.51067319444;-1.541;2.502;9.735;10.168;127.000
1;12:15:22.288;44449.51067462963;-2.052;2.670;9.622;10.195;127.000
1;12:15:22.411;44449.510676053236;-2.020;2.632;9.705;10.256;127.000
1;12:15:22.546;44449.51067761574;-2.174;2.789;9.538;10.173;127.000
1;12:15:22.663;44449.510678969906;-2.068;2.731;9.460;10.061;127.000
1;12:15:22.803;44449.510680590276;-1.977;2.638;9.607;10.157;127.000
1;12:15:22.923;44449.51068197917;-2.100;2.763;9.637;10.242;127.000
1;12:15:23.043;44449.510683368055;-1.956;2.690;9.474;10.041;127.000
1;12:15:23.183;44449.510684988425;-2.014;2.790;9.595;10.193;127.000
1;12:15:23.303;44449.51068637731;-1.804;2.596;9.850;10.345;127.000
1;12:15:23.443;44449.51068799768;-1.845;2.638;9.652;10.175;127.000
1;12:15:23.577;44449.51068954861;-1.923;2.681;9.695;10.241;127.000
1;12:15:23.683;44449.51069077547;-1.832;2.664;9.732;10.255;127.000
1;12:15:23.830;44449.51069247685;-1.832;2.809;9.570;10.140;127.000
1;12:15:23.952;44449.51069388889;-1.807;2.739;9.601;10.146;127.000
1;12:15:24.090;44449.51069548611;-1.749;2.680;9.559;10.080;127.000
1;12:15:24.211;44449.51069688657;-1.749;2.709;9.667;10.190;127.000
1;12:15:24.324;44449.51069819444;-1.752;2.736;9.558;10.095;127.000
1;12:15:24.464;44449.51069981481;-1.516;2.521;9.643;10.081;127.000
1;12:15:24.584;44449.510701203704;-1.412;2.468;9.787;10.192;127.000
1;12:15:24.725;44449.51070283564;-1.423;2.487;9.743;10.156;127.000
1;12:15:24.843;44449.510704201384;-1.360;2.472;9.789;10.187;127.000
1;12:15:24.966;44449.510705625;-1.374;2.522;9.699;10.115;127.000
1;12:15:25.107;44449.510707256944;-1.319;2.429;9.729;10.114;127.000
1;12:15:25.241;44449.510708807866;-1.340;2.418;9.695;10.082;127.000
1;12:15:25.370;44449.51071030092;-1.335;2.418;9.748;10.132;127.000
1;12:15:25.483;44449.5107116088;-1.399;2.446;9.723;10.123;127.000
1;12:15:25.610;44449.51071307871;-1.289;2.383;9.724;10.094;127.000
1;12:15:25.714;44449.51071428241;-1.244;2.388;9.713;10.080;127.000
1;12:15:25.816;44449.510715462966;-1.295;2.426;9.759;10.139;127.000
1;12:15:25.924;44449.51071671296;-1.363;2.442;9.741;10.134;127.000
1;12:15:26.067;44449.51071836805;-1.246;2.320;9.848;10.194;127.000
1;12:15:26.183;44449.51071971065;-1.291;2.407;9.711;10.088;127.000
1;12:15:26.325;44449.51072135416;-1.241;2.398;9.732;10.100;127.000
1;12:15:26.445;44449.510722743056;-1.307;2.422;9.711;10.093;127.000
1;12:15:26.571;44449.51072420139;-1.313;2.362;9.757;10.125;127.000
1;12:15:26.708;44449.51072578704;-1.283;2.382;9.744;10.113;127.000
1;12:15:26.830;44449.51072719907;-1.286;2.443;9.750;10.134;127.000
1;12:15:26.969;44449.51072880787;-1.260;2.327;9.710;10.064;127.000
1;12:15:27.086;44449.51073016204;-1.223;2.353;9.799;10.152;127.000
1;12:15:27.205;44449.510731539354;-1.311;2.489;9.674;10.074;127.000
1;12:15:27.345;44449.510733159725;-1.295;2.399;9.700;10.076;127.000
