battery;time;excel time;level [%];voltage;temperature;mixed
battery;12:12:07.270;44449.508417476856;33.000;3.725;28.600;67.000
battery;12:12:08.289;44449.508429270834;33.000;3.725;28.600;67.000
battery;12:12:09.330;44449.50844131944;33.000;3.725;28.600;67.000
battery;12:12:10.351;44449.50845313657;33.000;3.725;28.600;67.000
battery;12:12:11.370;44449.50846493056;33.000;3.725;28.600;67.000
battery;12:12:12.393;44449.50847677083;33.000;3.725;28.600;67.000
battery;12:12:13.416;44449.508488611114;33.000;3.725;28.600;67.000
battery;12:12:14.453;44449.508500613425;33.000;3.725;28.600;67.000
battery;12:12:15.471;44449.508512395834;33.000;3.725;28.600;67.000
battery;12:12:16.547;44449.50852484954;33.000;3.725;28.600;67.000
battery;12:12:17.566;44449.50853664352;33.000;3.725;28.600;67.000
battery;12:12:18.609;44449.50854871528;33.000;3.725;28.600;67.000
battery;12:12:19.634;44449.5085605787;33.000;3.725;28.600;67.000
battery;12:12:20.591;44449.5085716551;33.000;3.725;28.600;67.000
battery;12:12:21.610;44449.508583449075;33.000;3.725;28.600;67.000
battery;12:12:22.633;44449.50859528936;33.000;3.725;28.600;67.000
battery;12:12:23.654;44449.50860710648;33.000;3.725;28.600;67.000
battery;12:12:24.694;44449.50861914352;33.000;3.725;28.600;67.000
battery;12:12:25.767;44449.5086315625;33.000;3.725;28.600;67.000
battery;12:12:26.735;44449.5086427662;33.000;3.725;28.600;67.000
battery;12:12:27.760;44449.50865462963;33.000;3.725;28.600;67.000
battery;12:12:28.777;44449.50866640046;33.000;3.725;28.600;67.000
battery;12:12:29.867;44449.5086790162;33.000;3.725;28.600;67.000
battery;12:12:30.837;44449.508690243056;33.000;3.725;28.600;67.000
battery;12:12:31.911;44449.508702673615;33.000;3.725;28.600;67.000
battery;12:12:32.615;44449.508710821756;33.000;3.755;28.400;68.000
battery;12:12:32.808;44449.508713055555;33.000;3.758;28.400;66.000
battery;12:12:32.874;44449.50871381944;33.000;3.758;28.400;66.000
battery;12:12:33.892;44449.50872560185;33.000;3.762;28.200;66.000
battery;12:12:33.893;44449.50872561343;33.000;3.804;28.200;66.000
battery;12:12:33.968;44449.50872648148;33.000;3.804;28.200;66.000
battery;12:12:34.986;44449.50873826389;33.000;3.804;28.200;66.000
battery;12:12:35.840;44449.508748148146;33.000;3.804;28.200;66.000
battery;12:12:35.888;44449.50874870371;33.000;3.757;28.400;74.000
battery;12:12:35.952;44449.508749444445;33.000;3.757;28.500;74.000
battery;12:12:35.956;44449.50874949074;33.000;3.736;28.500;74.000
battery;12:12:36.005;44449.50875005787;33.000;3.736;28.500;74.000
battery;12:12:36.975;44449.50876128473;33.000;3.736;28.500;74.000
battery;12:12:37.994;44449.508773078705;33.000;3.736;28.500;74.000
battery;12:12:39.085;44449.50878570601;33.000;3.736;28.500;74.000
battery;12:12:40.056;44449.50879694444;33.000;3.736;28.500;74.000
battery;12:12:41.126;44449.508809328705;33.000;3.736;28.500;74.000
battery;12:12:42.094;44449.50882053241;33.000;3.736;28.500;74.000
battery;12:12:43.166;44449.50883293981;33.000;3.736;28.500;74.000
battery;12:12:44.135;44449.50884415509;33.000;3.736;28.500;74.000
battery;12:12:45.174;44449.50885618056;33.000;3.736;28.500;74.000
battery;12:12:46.246;44449.50886858796;33.000;3.736;28.500;74.000
battery;12:12:47.218;44449.50887983796;33.000;3.736;28.500;74.000
battery;12:12:47.410;44449.50888206018;33.000;3.879;28.000;74.000
battery;12:12:48.287;44449.50889221065;33.000;3.879;28.000;74.000
battery;12:12:49.250;44449.50890335648;33.000;3.879;28.000;74.000
battery;12:12:50.290;44449.50891539352;33.000;3.879;28.000;74.000
battery;12:12:51.308;44449.50892717592;33.000;3.879;28.000;74.000
battery;12:12:52.329;44449.50893899305;33.000;3.879;28.000;74.000
battery;12:12:53.349;44449.50895079861;33.000;3.879;28.000;74.000
battery;12:12:54.450;44449.508963541666;33.000;3.879;28.000;74.000
battery;12:12:55.469;44449.508975335644;33.000;3.879;28.000;74.000
battery;12:12:56.435;44449.5089865162;33.000;3.879;28.000;74.000
battery;12:12:57.511;44449.508998969904;33.000;3.879;28.000;74.000
battery;12:12:58.476;44449.50901013889;33.000;3.879;28.000;74.000
battery;12:12:59.495;44449.50902193287;33.000;3.879;28.000;74.000
battery;12:13:00.535;44449.50903396991;33.000;3.879;28.000;74.000
battery;12:13:01.610;44449.50904641204;33.000;3.879;28.000;74.000
battery;12:13:02.572;44449.5090575463;33.000;3.879;28.000;74.000
battery;12:13:03.595;44449.50906938658;33.000;3.879;28.000;74.000
battery;12:13:04.615;44449.509081192125;33.000;3.879;28.000;74.000
battery;12:13:05.656;44449.50909324074;33.000;3.879;28.000;74.000
battery;12:13:06.672;44449.509105000005;33.000;3.879;28.000;74.000
battery;12:13:07.691;44449.50911679398;33.000;3.879;28.000;74.000
battery;12:13:08.716;44449.5091286574;33.000;3.879;28.000;74.000
battery;12:13:09.732;44449.50914041667;33.000;3.879;28.000;74.000
battery;12:13:10.773;44449.50915246528;33.000;3.879;28.000;74.000
battery;12:13:11.792;44449.50916425926;33.000;3.879;28.000;74.000
battery;12:13:12.815;44449.50917609954;33.000;3.879;28.000;74.000
battery;12:13:13.831;44449.5091878588;33.000;3.879;28.000;74.000
battery;12:13:14.853;44449.5091996875;33.000;3.879;28.000;74.000
battery;12:13:15.902;44449.5092118287;33.000;3.879;28.000;74.000
battery;12:13:16.921;44449.509223622685;33.000;3.879;28.000;74.000
battery;12:13:17.934;44449.50923534722;33.000;3.879;28.000;74.000
battery;12:13:18.955;44449.50924716435;33.000;3.879;28.000;74.000
battery;12:13:19.971;44449.509258923616;33.000;3.879;28.000;74.000
battery;12:13:21.011;44449.50927096065;33.000;3.879;28.000;74.000
battery;12:13:22.033;44449.50928278935;33.000;3.879;28.000;74.000
battery;12:13:23.054;44449.50929460648;33.000;3.879;28.000;74.000
battery;12:13:24.070;44449.50930636574;33.000;3.879;28.000;74.000
battery;12:13:25.093;44449.50931820602;33.000;3.879;28.000;74.000
battery;12:13:26.134;44449.50933025463;33.000;3.879;28.000;74.000
battery;12:13:27.153;44449.50934204861;33.000;3.879;28.000;74.000
battery;12:13:28.172;44449.50935384259;33.000;3.879;28.000;74.000
battery;12:13:29.192;44449.50936564815;33.000;3.879;28.000;74.000
battery;12:13:30.214;44449.50937747685;33.000;3.879;28.000;74.000
battery;12:13:31.256;44449.50938953704;33.000;3.879;28.000;74.000
battery;12:13:32.273;44449.50940130787;33.000;3.879;28.000;74.000
battery;12:13:33.295;44449.50941313658;33.000;3.879;28.000;74.000
battery;12:13:34.375;44449.50942563657;33.000;3.879;28.000;74.000
battery;12:13:35.103;44449.5094340625;33.000;3.879;28.000;74.000
battery;12:13:35.104;44449.509434074076;33.000;3.896;28.600;67.000
battery;12:13:35.216;44449.509435370375;33.000;3.746;28.700;67.000
battery;12:13:35.334;44449.509436736116;33.000;3.746;28.700;67.000
battery;12:13:36.378;44449.509448819445;33.000;3.746;28.700;67.000
battery;12:13:37.393;44449.50946056713;33.000;3.746;28.700;67.000
battery;12:13:38.415;44449.50947239583;33.000;3.746;28.700;67.000
battery;12:13:39.435;44449.50948420139;33.000;3.746;28.700;67.000
battery;12:13:40.530;44449.509496875005;33.000;3.746;28.700;67.000
battery;12:13:41.552;44449.509508703704;33.000;3.746;28.700;67.000
battery;12:13:42.566;44449.50952043981;33.000;3.746;28.700;67.000
battery;12:13:43.587;44449.50953225694;33.000;3.746;28.700;67.000
battery;12:13:43.792;44449.50953462963;33.000;3.776;28.600;68.000
battery;12:13:43.966;44449.50953664352;33.000;3.771;28.700;66.000
battery;12:13:44.609;44449.50954408565;33.000;3.771;28.700;66.000
battery;12:13:45.009;44449.50954871528;33.000;3.779;28.500;66.000
battery;12:13:45.577;44449.50955528935;33.000;3.779;28.500;66.000
battery;12:13:46.667;44449.509567905094;33.000;3.779;28.500;66.000
battery;12:13:46.929;44449.5095709375;33.000;3.773;28.600;66.000
battery;12:13:47.001;44449.50957177083;33.000;3.773;28.600;66.000
battery;12:13:47.006;44449.509571828705;33.000;3.765;28.600;74.000
battery;12:13:47.047;44449.50957230324;33.000;3.746;28.700;74.000
battery;12:13:47.111;44449.50957304398;33.000;3.736;28.700;74.000
battery;12:13:47.686;44449.50957969908;33.000;3.736;28.700;74.000
battery;12:13:48.707;44449.5095915162;33.000;3.736;28.700;74.000
battery;12:13:49.675;44449.5096027199;33.000;3.736;28.700;74.000
battery;12:13:50.767;44449.509615358795;33.000;3.736;28.700;74.000
battery;12:13:51.787;44449.509627164356;33.000;3.736;28.700;74.000
battery;12:13:52.756;44449.50963837963;33.000;3.736;28.700;74.000
battery;12:13:53.775;44449.50965017361;33.000;3.736;28.700;74.000
battery;12:13:54.793;44449.50966195602;33.000;3.736;28.700;74.000
battery;12:13:55.817;44449.50967380787;33.000;3.736;28.700;74.000
battery;12:13:56.907;44449.50968642361;33.000;3.736;28.700;74.000
battery;12:13:57.927;44449.509698229165;33.000;3.736;28.700;74.000
battery;12:13:58.634;44449.509706412035;33.000;3.949;28.000;74.000
battery;12:13:58.896;44449.50970944444;33.000;3.949;28.000;74.000
battery;12:13:59.970;44449.509721875;33.000;3.949;28.000;74.000
battery;12:14:01.008;44449.50973388889;33.000;3.949;28.000;74.000
battery;12:14:01.976;44449.5097450926;33.000;3.949;28.000;74.000
battery;12:14:03.048;44449.509757499996;33.000;3.949;28.000;74.000
battery;12:14:04.068;44449.50976930556;33.000;3.949;28.000;74.000
battery;12:14:05.087;44449.509781099536;33.000;3.949;28.000;74.000
battery;12:14:06.130;44449.509793171295;33.000;3.949;28.000;74.000
battery;12:14:07.148;44449.509804953705;33.000;3.949;28.000;74.000
battery;12:14:08.114;44449.50981613426;33.000;3.949;28.000;74.000
battery;12:14:09.140;44449.509828009264;33.000;3.949;28.000;74.000
battery;12:14:10.159;44449.50983980324;33.000;3.949;28.000;74.000
battery;12:14:11.176;44449.509851574076;33.000;3.949;28.000;74.000
battery;12:14:12.267;44449.50986420139;33.000;3.949;28.000;74.000
battery;12:14:13.286;44449.50987599537;33.000;3.949;28.000;74.000
battery;12:14:14.306;44449.50988780093;33.000;3.949;28.000;74.000
battery;12:14:15.275;44449.50989901621;33.000;3.949;28.000;74.000
battery;12:14:16.296;44449.50991083334;33.000;3.949;28.000;74.000
battery;12:14:17.389;44449.5099234838;33.000;3.949;28.000;74.000
battery;12:14:18.406;44449.50993525463;33.000;3.949;28.000;74.000
battery;12:14:19.427;44449.509947071754;33.000;3.949;28.000;74.000
battery;12:14:19.775;44449.509951099535;33.000;3.949;28.000;74.000
battery;12:14:19.778;44449.509951134256;33.000;3.809;28.800;67.000
battery;12:14:19.899;44449.50995253472;33.000;3.764;28.900;67.000
battery;12:14:20.446;44449.50995886574;33.000;3.764;28.900;67.000
battery;12:14:21.416;44449.50997009259;33.000;3.764;28.900;67.000
battery;12:14:22.505;44449.50998269676;33.000;3.764;28.900;67.000
battery;12:14:23.476;44449.509993935186;33.000;3.764;28.900;67.000
battery;12:14:24.548;44449.51000634259;33.000;3.764;28.900;67.000
battery;12:14:25.525;44449.510017650464;33.000;3.764;28.900;67.000
battery;12:14:26.544;44449.51002944444;33.000;3.764;28.900;67.000
battery;12:14:27.580;44449.510041435184;33.000;3.764;28.900;67.000
battery;12:14:28.585;44449.51005306713;33.000;3.764;28.900;67.000
battery;12:14:29.606;44449.51006488426;33.000;3.764;28.900;67.000
battery;12:14:30.648;44449.51007694444;33.000;3.764;28.900;67.000
battery;12:14:31.670;44449.51008877315;33.000;3.764;28.900;67.000
battery;12:14:32.685;44449.510100520834;33.000;3.764;28.900;67.000
battery;12:14:33.705;44449.51011232639;33.000;3.764;28.900;67.000
battery;12:14:34.728;44449.51012416667;33.000;3.764;28.900;67.000
battery;12:14:35.769;44449.51013621528;33.000;3.764;28.900;67.000
battery;12:14:36.788;44449.510148009256;33.000;3.764;28.900;67.000
battery;12:14:37.806;44449.510159791666;33.000;3.764;28.900;67.000
battery;12:14:38.827;44449.510171608796;33.000;3.764;28.900;67.000
battery;12:14:39.844;44449.51018337963;33.000;3.764;28.900;67.000
battery;12:14:40.887;44449.51019545139;33.000;3.764;28.900;67.000
battery;12:14:41.905;44449.5102072338;33.000;3.764;28.900;67.000
battery;12:14:42.925;44449.51021903935;33.000;3.764;28.900;67.000
battery;12:14:43.947;44449.51023086805;33.000;3.764;28.900;67.000
battery;12:14:44.968;44449.51024268518;33.000;3.764;28.900;67.000
battery;12:14:46.008;44449.51025472222;33.000;3.764;28.900;67.000
battery;12:14:47.024;44449.51026648148;33.000;3.764;28.900;67.000
battery;12:14:48.044;44449.51027828704;33.000;3.764;28.900;67.000
battery;12:14:49.064;44449.51029009259;33.000;3.764;28.900;67.000
battery;12:14:50.084;44449.510301898146;33.000;3.764;28.900;67.000
battery;12:14:51.204;44449.51031486111;33.000;3.764;28.900;67.000
battery;12:14:52.148;44449.510325787036;33.000;3.764;28.900;67.000
battery;12:14:53.166;44449.510337569445;33.000;3.764;28.900;67.000
battery;12:14:54.187;44449.510349386575;33.000;3.764;28.900;67.000
battery;12:14:55.208;44449.510361203706;33.000;3.764;28.900;67.000
battery;12:14:56.250;44449.51037326389;33.000;3.764;28.900;67.000
battery;12:14:57.266;44449.51038502315;33.000;3.764;28.900;67.000
battery;12:14:58.286;44449.5103968287;33.000;3.764;28.900;67.000
battery;12:14:59.306;44449.51040863426;33.000;3.764;28.900;67.000
battery;12:15:00.326;44449.510420439816;33.000;3.764;28.900;67.000
battery;12:15:01.376;44449.51043259259;33.000;3.764;28.900;67.000
battery;12:15:02.387;44449.51044429398;33.000;3.764;28.900;67.000
battery;12:15:03.408;44449.51045611111;33.000;3.764;28.900;67.000
battery;12:15:04.432;44449.51046796296;33.000;3.764;28.900;67.000
battery;12:15:05.449;44449.5104797338;33.000;3.764;28.900;67.000
battery;12:15:06.491;44449.51049179398;33.000;3.764;28.900;67.000
battery;12:15:07.509;44449.510503576385;33.000;3.764;28.900;67.000
battery;12:15:08.526;44449.510515347225;33.000;3.764;28.900;67.000
battery;12:15:09.549;44449.5105271875;33.000;3.764;28.900;67.000
battery;12:15:10.570;44449.51053900463;33.000;3.764;28.900;67.000
battery;12:15:11.615;44449.510551099534;33.000;3.764;28.900;67.000
battery;12:15:12.629;44449.51056283565;33.000;3.764;28.900;67.000
battery;12:15:13.647;44449.510574618056;33.000;3.764;28.900;67.000
battery;12:15:14.669;44449.51058644676;33.000;3.764;28.900;67.000
battery;12:15:15.690;44449.51059826389;33.000;3.764;28.900;67.000
battery;12:15:16.731;44449.5106103125;33.000;3.764;28.900;67.000
battery;12:15:17.750;44449.51062210648;33.000;3.764;28.900;67.000
battery;12:15:18.771;44449.51063392361;33.000;3.764;28.900;67.000
battery;12:15:19.789;44449.51064570602;33.000;3.764;28.900;67.000
battery;12:15:20.811;44449.51065753472;33.000;3.764;28.900;67.000
battery;12:15:21.851;44449.510669571755;33.000;3.764;28.900;67.000
battery;12:15:22.868;44449.510681342595;33.000;3.764;28.900;67.000
battery;12:15:23.886;44449.510693125005;33.000;3.764;28.900;67.000
battery;12:15:24.909;44449.51070496527;33.000;3.764;28.900;67.000
battery;12:15:26.009;44449.51071769676;33.000;3.764;28.900;67.000
battery;12:15:27.028;44449.510729490736;33.000;3.764;28.900;67.000
battery;12:15:28.049;44449.510741307866;33.000;3.764;28.900;67.000
battery;12:15:29.078;44449.51075321759;33.000;3.764;28.900;67.000
battery;12:15:30.036;44449.51076430555;33.000;3.764;28.900;67.000
battery;12:15:31.050;44449.510776041665;33.000;3.764;28.900;67.000
battery;12:15:32.096;44449.51078814815;33.000;3.764;28.900;67.000
battery;12:15:33.112;44449.51079990741;33.000;3.764;28.900;67.000
battery;12:15:34.186;44449.51081233796;33.000;3.764;28.900;67.000
battery;12:15:35.212;44449.510824212965;33.000;3.764;28.900;67.000
battery;12:15:36.175;44449.5108353588;33.000;3.764;28.900;67.000
battery;12:15:37.217;44449.51084741898;33.000;3.764;28.900;67.000
battery;12:15:38.237;44449.51085922454;33.000;3.764;28.900;67.000
battery;12:15:39.253;44449.510870983795;33.000;3.764;28.900;67.000
battery;12:15:40.274;44449.510882800925;33.000;3.764;28.900;67.000
battery;12:15:41.294;44449.51089460649;33.000;3.764;28.900;67.000
battery;12:15:42.392;44449.51090731482;33.000;3.764;28.900;67.000
battery;12:15:43.353;44449.5109184375;33.000;3.764;28.900;67.000
battery;12:15:44.375;44449.5109302662;33.000;3.764;28.900;67.000
battery;12:15:45.395;44449.51094207176;33.000;3.764;28.900;67.000
battery;12:15:46.409;44449.51095380787;33.000;3.764;28.900;67.000
battery;12:15:47.511;44449.5109665625;33.000;3.764;28.900;67.000
battery;12:15:48.486;44449.510977847225;33.000;3.764;28.900;67.000
battery;12:15:49.494;44449.51098951389;33.000;3.764;28.900;67.000
battery;12:15:50.514;44449.51100131945;33.000;3.764;28.900;67.000
battery;12:15:51.540;44449.511013194446;33.000;3.764;28.900;67.000
battery;12:15:52.576;44449.51102518519;33.000;3.764;28.900;67.000
battery;12:15:53.590;44449.51103692129;33.000;3.764;28.900;67.000
battery;12:15:54.614;44449.51104877314;33.000;3.764;28.900;67.000
battery;12:15:55.633;44449.51106056713;33.000;3.764;28.900;67.000
battery;12:15:56.651;44449.51107234954;33.000;3.764;28.900;67.000
battery;12:15:57.689;44449.511084363425;33.000;3.764;28.900;67.000
battery;12:15:58.710;44449.511096180555;33.000;3.764;28.900;67.000
battery;12:15:59.739;44449.51110809028;33.000;3.764;28.900;67.000
battery;12:16:00.751;44449.51111980324;33.000;3.764;28.900;67.000
battery;12:16:01.774;44449.51113164352;33.000;3.764;28.900;67.000
battery;12:16:02.873;44449.51114436342;33.000;3.764;28.900;67.000
battery;12:16:03.833;44449.51115547454;33.000;3.764;28.900;67.000
battery;12:16:04.848;44449.51116722223;33.000;3.764;28.900;67.000
battery;12:16:05.874;44449.51117909722;33.000;3.764;28.900;67.000
battery;12:16:06.896;44449.51119092593;33.000;3.764;28.900;67.000
battery;12:16:08.040;44449.511204166665;33.000;3.764;28.900;67.000
battery;12:16:08.947;44449.51121466435;33.000;3.764;28.900;67.000
battery;12:16:09.968;44449.51122648148;33.000;3.764;28.900;67.000
battery;12:16:11.061;44449.51123913194;33.000;3.764;28.900;67.000
battery;12:16:12.009;44449.511250104166;33.000;3.764;28.900;67.000
battery;12:16:13.052;44449.511262175925;33.000;3.764;28.900;67.000
battery;12:16:14.079;44449.511274062505;33.000;3.764;28.900;67.000
battery;12:16:15.088;44449.51128574074;33.000;3.764;28.900;67.000
battery;12:16:16.109;44449.51129755787;33.000;3.764;28.900;67.000
battery;12:16:17.133;44449.51130940972;33.000;3.764;28.900;67.000
battery;12:16:18.172;44449.51132143519;33.000;3.764;28.900;67.000
battery;12:16:19.196;44449.51133328704;33.000;3.764;28.900;67.000
battery;12:16:20.214;44449.51134506945;33.000;3.764;28.900;67.000
battery;12:16:21.235;44449.51135688658;33.000;3.764;28.900;67.000
battery;12:16:22.253;44449.51136866898;33.000;3.764;28.900;67.000
battery;12:16:23.291;44449.511380682874;33.000;3.764;28.900;67.000
battery;12:16:24.315;44449.511392534725;33.000;3.764;28.900;67.000
battery;12:16:25.331;44449.51140429398;33.000;3.764;28.900;67.000
battery;12:16:26.351;44449.511416099536;33.000;3.764;28.900;67.000
battery;12:16:27.376;44449.51142796296;33.000;3.764;28.900;67.000
battery;12:16:28.412;44449.511439953705;33.000;3.764;28.900;67.000
battery;12:16:29.434;44449.51145178241;33.000;3.764;28.900;67.000
battery;12:16:30.551;44449.51146471065;33.000;3.764;28.900;67.000
battery;12:16:31.565;44449.51147644676;33.000;3.764;28.900;67.000
battery;12:16:32.587;44449.511488275464;33.000;3.764;28.900;67.000
battery;12:16:33.607;44449.51150008102;33.000;3.764;28.900;67.000
battery;12:16:34.647;44449.51151211806;33.000;3.764;28.900;67.000
battery;12:16:35.665;44449.511523900466;33.000;3.764;28.900;67.000
battery;12:16:36.685;44449.51153570601;33.000;3.764;28.900;67.000
battery;12:16:37.705;44449.511547511574;33.000;3.764;28.900;67.000
battery;12:16:38.726;44449.511559328705;33.000;3.764;28.900;67.000
battery;12:16:39.767;44449.51157137731;33.000;3.764;28.900;67.000
battery;12:16:40.733;44449.51158255787;33.000;3.764;28.900;67.000
battery;12:16:41.805;44449.51159496528;33.000;3.764;28.900;67.000
battery;12:16:42.773;44449.51160616898;33.000;3.764;28.900;67.000
battery;12:16:43.794;44449.51161798611;33.000;3.764;28.900;67.000
battery;12:16:44.889;44449.51163065972;33.000;3.764;28.900;67.000
battery;12:16:45.854;44449.51164182871;33.000;3.764;28.900;67.000
battery;12:16:46.872;44449.511653611116;33.000;3.764;28.900;67.000
battery;12:16:47.946;44449.51166604167;33.000;3.764;28.900;67.000
battery;12:16:48.919;44449.51167730324;33.000;3.764;28.900;67.000
battery;12:16:50.006;44449.51168988426;33.000;3.764;28.900;67.000
battery;12:16:50.973;44449.51170107639;33.000;3.764;28.900;67.000
battery;12:16:51.164;44449.51170328703;33.000;3.699;30.300;67.000
battery;12:16:51.930;44449.51171215277;33.000;3.699;30.300;3.000
battery;12:16:52.048;44449.511713518514;33.000;3.699;30.300;3.000
battery;12:16:52.886;44449.5117232176;33.000;3.722;30.400;3.000
battery;12:16:53.018;44449.511724745375;33.000;3.722;30.400;3.000
battery;12:16:53.230;44449.511727199075;33.000;3.722;30.400;67.000
battery;12:16:54.084;44449.51173708333;33.000;3.722;30.400;67.000
battery;12:16:55.055;44449.51174832176;33.000;3.722;30.400;67.000
battery;12:16:56.146;44449.51176094907;33.000;3.722;30.400;67.000
battery;12:16:57.166;44449.51177275463;33.000;3.722;30.400;67.000
battery;12:16:58.135;44449.51178396991;33.000;3.722;30.400;67.000
battery;12:16:59.204;44449.51179634259;33.000;3.722;30.400;67.000
battery;12:17:00.176;44449.51180759259;33.000;3.722;30.400;67.000
battery;12:17:01.265;44449.511820196756;33.000;3.722;30.400;67.000
battery;12:17:02.285;44449.51183200232;33.000;3.722;30.400;67.000
battery;12:17:03.307;44449.51184383102;33.000;3.722;30.400;67.000
battery;12:17:04.408;44449.51185657407;33.000;3.722;30.400;67.000
battery;12:17:05.333;44449.51186728009;33.000;3.722;30.400;67.000
battery;12:17:06.405;44449.5118796875;33.000;3.722;30.400;67.000
battery;12:17:07.427;44449.5118915162;33.000;3.722;30.400;67.000
battery;12:17:08.394;44449.511902708335;33.000;3.722;30.400;67.000
battery;12:20:01.394;44449.51390502315;33.000;3.725;29.500;67.000
battery;12:20:01.849;44449.51391028935;33.000;3.687;29.600;67.000
battery;12:20:02.287;44449.513915358795;33.000;3.687;29.600;67.000
battery;12:20:02.753;44449.51392075232;33.000;3.687;29.600;3.000
battery;12:20:03.309;44449.5139271875;33.000;3.687;29.600;3.000
battery;12:20:03.773;44449.51393255787;33.000;3.715;29.500;3.000
battery;12:20:04.086;44449.513936180556;33.000;3.715;29.500;67.000
battery;12:20:04.413;44449.513939965276;33.000;3.715;29.500;67.000
battery;12:20:05.364;44449.51395097222;33.000;3.715;29.500;67.000
battery;12:20:06.485;44449.51396394676;33.000;3.715;29.500;67.000
battery;12:20:07.466;44449.51397530093;33.000;3.715;29.500;67.000
battery;12:20:08.569;44449.513988067134;33.000;3.715;29.500;67.000
battery;12:20:09.560;44449.51399953704;33.000;3.715;29.500;67.000
battery;12:21:50.464;44449.51516740741;32.000;3.739;29.600;67.000
battery;12:21:51.460;44449.51517893518;32.000;3.739;29.600;67.000
battery;12:21:52.478;44449.51519071759;32.000;3.739;29.600;67.000
battery;12:21:53.521;44449.51520278935;32.000;3.739;29.600;67.000
battery;12:21:54.538;44449.51521456019;32.000;3.739;29.600;67.000
battery;12:21:55.558;44449.51522636574;32.000;3.739;29.600;67.000
battery;12:21:56.578;44449.5152381713;32.000;3.739;29.600;67.000
battery;12:21:57.599;44449.51524998843;32.000;3.739;29.600;67.000
battery;12:21:58.639;44449.51526202547;32.000;3.739;29.600;67.000
battery;12:21:59.658;44449.515273819445;32.000;3.739;29.600;67.000
battery;12:22:00.679;44449.515285636575;32.000;3.739;29.600;67.000
battery;12:22:01.647;44449.515296840276;32.000;3.739;29.600;67.000
battery;12:22:02.718;44449.515309236114;32.000;3.739;29.600;67.000
battery;12:22:03.762;44449.51532131944;32.000;3.739;29.600;67.000
battery;12:22:04.777;44449.51533306713;32.000;3.739;29.600;67.000
battery;12:22:05.799;44449.51534489583;32.000;3.739;29.600;67.000
battery;12:22:06.820;44449.51535671296;32.000;3.739;29.600;67.000
battery;12:22:07.840;44449.51536851852;32.000;3.739;29.600;67.000
battery;12:22:08.879;44449.51538054398;32.000;3.739;29.600;67.000
battery;12:22:09.899;44449.51539234954;32.000;3.739;29.600;67.000
battery;12:22:10.861;44449.5154034838;32.000;3.739;29.600;67.000
battery;12:22:11.886;44449.515415347225;32.000;3.739;29.600;67.000
battery;12:22:12.905;44449.5154271412;32.000;3.739;29.600;67.000
battery;12:22:13.927;44449.51543896991;32.000;3.739;29.600;67.000
battery;12:22:14.966;44449.51545099537;32.000;3.739;29.600;67.000
battery;12:22:16.037;44449.5154633912;32.000;3.739;29.600;67.000
battery;12:22:17.061;44449.51547524305;32.000;3.739;29.600;67.000
battery;12:22:18.027;44449.51548642361;32.000;3.739;29.600;67.000
battery;12:22:19.119;44449.5154990625;32.000;3.739;29.600;67.000
battery;12:22:20.137;44449.51551084491;32.000;3.739;29.600;67.000
battery;12:22:21.107;44449.51552207176;32.000;3.739;29.600;67.000
battery;12:22:22.179;44449.51553447917;32.000;3.739;29.600;67.000
battery;12:22:23.199;44449.51554628472;32.000;3.739;29.600;67.000
battery;12:22:24.168;44449.515557499995;32.000;3.739;29.600;67.000
battery;12:22:25.260;44449.51557013889;32.000;3.739;29.600;67.000
battery;12:22:26.280;44449.51558194445;32.000;3.739;29.600;67.000
battery;12:22:27.300;44449.515593749995;32.000;3.739;29.600;67.000
battery;12:22:28.320;44449.515605555556;32.000;3.739;29.600;67.000
battery;12:22:29.290;44449.5156167824;32.000;3.739;29.600;67.000
battery;12:22:30.380;44449.51562939815;32.000;3.739;29.600;67.000
battery;12:22:31.349;44449.51564061343;32.000;3.739;29.600;67.000
battery;12:22:32.370;44449.51565243056;32.000;3.739;29.600;67.000
battery;12:22:33.439;44449.51566480324;32.000;3.739;29.600;67.000
battery;12:22:34.480;44449.51567685185;32.000;3.739;29.600;67.000
battery;12:22:35.498;44449.51568863426;32.000;3.739;29.600;67.000
battery;12:22:36.519;44449.51570045139;32.000;3.739;29.600;67.000
battery;12:22:37.539;44449.51571225694;32.000;3.739;29.600;67.000
battery;12:22:38.559;44449.5157240625;32.000;3.739;29.600;67.000
battery;12:22:39.600;44449.51573611111;32.000;3.739;29.600;67.000
battery;12:22:40.619;44449.5157479051;32.000;3.739;29.600;67.000
battery;12:22:41.646;44449.51575979167;32.000;3.739;29.600;67.000
battery;12:22:42.599;44449.51577082176;32.000;3.739;29.600;67.000
battery;12:22:43.620;44449.51578263889;32.000;3.739;29.600;67.000
battery;12:22:44.639;44449.51579443287;32.000;3.739;29.600;67.000
battery;12:22:45.680;44449.51580648148;32.000;3.739;29.600;67.000
battery;12:22:46.702;44449.51581831019;32.000;3.739;29.600;67.000
battery;12:22:47.723;44449.51583012732;32.000;3.739;29.600;67.000
battery;12:22:48.740;44449.515841898145;32.000;3.739;29.600;67.000
battery;12:22:49.763;44449.51585373843;32.000;3.739;29.600;67.000
battery;12:22:50.800;44449.515865740745;32.000;3.739;29.600;67.000
battery;12:22:51.818;44449.51587752315;32.000;3.739;29.600;67.000
battery;12:22:52.839;44449.51588934028;32.000;3.739;29.600;67.000
battery;12:22:53.860;44449.51590115741;32.000;3.739;29.600;67.000
