geo;time;excel time;lon;lat;alt;provider;accuracy;course;speed;distance
geo;12:02:17.381;44449.50159005787;8.69889390;50.11460300;152.800;net;13.538;0.000;0.000;0.000
geo;12:02:26.646;44449.501697291664;8.69890160;50.11460250;152.800;net;13.294;0.000;0.000;0.000
geo;12:02:36.077;44449.50180644676;8.69890150;50.11459310;152.800;net;14.003;0.000;0.000;0.000
geo;12:02:46.689;44449.50192927083;8.69890640;50.11457950;152.800;net;14.259;0.000;0.000;0.000
geo;12:02:57.284;44449.50205189815;8.69889390;50.11454290;152.800;net;15.696;0.000;0.000;0.000
geo;12:03:07.292;44449.50216773148;8.69888700;50.11458960;152.800;net;15.916;0.000;0.000;0.000
geo;12:03:17.485;44449.50228570602;8.69890380;50.11459030;152.800;net;13.804;0.000;0.000;0.000
geo;12:03:23.128;44449.50235101852;8.69896634;50.11459880;8.579;gps;62.176;0.000;0.000;0.000
geo;12:03:24.104;44449.502362314815;8.69897207;50.11459983;10.117;gps;53.600;0.000;0.000;0.000
geo;12:03:25.108;44449.50237393519;8.69893357;50.11460450;-4.251;gps;45.024;0.000;0.000;0.000
geo;12:03:26.133;44449.50238579861;8.69893349;50.11460451;-4.328;gps;45.024;0.000;0.000;0.006
geo;12:03:27.085;44449.50239681713;8.69893312;50.11460446;-3.009;gps;43.952;0.000;0.000;0.033
geo;12:03:27.286;44449.502399143516;8.69889460;50.11461280;152.800;net;15.934;0.000;0.000;0.033
geo;12:03:28.107;44449.50240864583;8.69891767;50.11460806;-5.864;gps;17.152;0.000;0.000;1.204
geo;12:03:29.179;44449.50242105324;8.69891767;50.11460807;-5.997;gps;17.152;0.000;0.000;1.205
geo;12:03:30.131;44449.502432071764;8.69892490;50.11460725;-2.440;gps;17.152;0.000;0.000;1.728
geo;12:03:31.085;44449.50244311342;8.69893156;50.11461266;3.230;gps;19.296;0.000;0.000;2.494
geo;12:03:32.104;44449.50245490741;8.69894116;50.11461222;6.959;gps;20.368;0.000;0.000;3.180
geo;12:03:33.129;44449.502466770835;8.69894108;50.11461221;7.235;gps;22.512;0.000;0.000;3.186
geo;12:03:34.099;44449.50247799768;8.69893765;50.11461268;5.566;gps;23.584;0.000;0.000;3.436
geo;12:03:35.128;44449.502489907405;8.69895609;50.11461748;15.858;gps;20.368;0.000;0.000;4.854
geo;12:03:36.133;44449.50250153935;8.69895780;50.11461780;14.803;gps;21.440;0.000;0.000;4.981
geo;12:03:37.087;44449.50251258102;8.69896328;50.11461669;17.337;gps;21.440;0.000;0.000;5.390
geo;12:03:38.132;44449.502524675925;8.69896443;50.11461683;16.666;gps;20.368;0.000;0.000;5.474
geo;12:03:39.097;44449.502535844906;8.69897380;50.11462186;21.396;gps;17.152;0.000;0.000;6.344
geo;12:03:40.110;44449.50254756944;8.69897586;50.11462228;20.378;gps;18.224;0.000;0.000;6.499
geo;12:03:41.132;44449.50255939815;8.69897493;50.11462243;20.127;gps;19.296;0.000;0.000;6.567
geo;12:03:42.089;44449.502570474535;8.69897921;50.11463006;23.586;gps;16.080;0.000;0.000;7.468
geo;12:03:43.086;44449.50258201388;8.69898209;50.11463102;22.639;gps;16.080;0.000;0.000;7.699
geo;12:03:44.132;44449.50259412037;8.69897981;50.11463115;22.499;gps;18.224;0.000;0.000;7.862
geo;12:03:45.087;44449.502605173606;8.69898100;50.11463158;21.725;gps;19.296;0.000;0.000;7.960
geo;12:03:46.108;44449.502616990736;8.69898107;50.11463152;21.784;gps;21.440;0.000;0.000;7.968
geo;12:03:47.130;44449.50262881945;8.69898269;50.11463190;21.080;gps;21.440;0.000;0.000;8.091
geo;12:03:47.330;44449.50263113426;8.69889420;50.11461870;152.800;net;15.246;0.000;0.000;8.091
geo;12:03:48.087;44449.50263989583;8.69896242;50.11462790;19.843;gps;10.720;0.000;0.000;9.602
geo;12:03:49.105;44449.50265167824;8.69896464;50.11463008;19.906;gps;11.792;0.000;0.000;9.891
geo;12:03:50.125;44449.5026634838;8.69896521;50.11463030;19.344;gps;13.936;0.000;0.000;9.939
geo;12:03:51.131;44449.50267512731;8.69896515;50.11463026;19.412;gps;17.152;0.000;0.000;9.945
geo;12:03:52.092;44449.50268625;8.69896516;50.11463027;19.376;gps;20.368;0.000;0.000;9.946
geo;12:03:53.107;44449.50269799768;8.69896504;50.11463027;19.353;gps;24.656;0.000;0.000;9.955
geo;12:03:54.124;44449.50270976852;8.69896409;50.11463042;19.362;gps;28.944;0.000;0.000;10.025
geo;12:03:55.094;44449.50272099537;8.69896396;50.11463034;19.371;gps;32.160;0.000;0.000;10.037
geo;12:03:56.133;44449.50273302083;8.69896510;50.11463137;20.304;gps;35.376;0.000;0.000;10.178
geo;12:03:57.090;44449.50274409722;8.69896516;50.11463137;20.313;gps;39.664;0.000;0.000;10.182
geo;12:03:58.107;44449.50275586806;8.69896677;50.11463265;20.002;gps;42.880;0.000;0.000;10.365
geo;12:03:59.127;44449.502767673606;8.69896677;50.11463264;20.004;gps;48.240;0.000;0.000;10.366
geo;12:04:00.089;44449.50277880787;8.69896648;50.11463268;20.016;gps;55.744;0.000;0.000;10.387
geo;12:04:01.115;44449.50279068287;8.69896910;50.11463241;19.947;gps;61.104;0.000;0.000;10.576
geo;12:04:02.120;44449.50280231482;8.69897341;50.11463196;19.833;gps;67.536;0.000;0.000;10.887
geo;12:04:03.134;44449.502814050924;8.69897342;50.11463196;19.839;gps;82.544;0.000;0.000;10.888
geo;12:04:04.089;44449.502825104166;8.69897394;50.11463256;20.394;gps;84.688;0.000;0.000;10.964
geo;12:04:05.105;44449.50283686342;8.69897422;50.11463274;20.584;gps;88.976;0.000;0.000;10.992
geo;12:04:06.125;44449.502848668984;8.69897509;50.11463368;21.453;gps;92.192;0.000;0.000;11.114
geo;12:04:07.098;44449.50285993055;8.69897418;50.11463377;21.476;gps;100.768;0.000;0.000;11.180
geo;12:04:07.353;44449.50286288194;8.69888940;50.11462150;151.600;net;14.090;0.000;0.000;11.180
geo;12:04:08.138;44449.50287196759;8.69895668;50.11463078;19.965;gps;39.664;0.000;0.000;12.470
geo;12:04:09.090;44449.50288298611;8.69895668;50.11463078;19.958;gps;41.808;0.000;0.000;12.470
geo;12:04:10.109;44449.50289478009;8.69895647;50.11463067;20.448;gps;39.664;0.000;0.000;12.489
geo;12:04:11.128;44449.502906574075;8.69895657;50.11463073;20.425;gps;37.520;0.000;0.000;12.499
geo;12:04:12.093;44449.502917743055;8.69895709;50.11463072;20.236;gps;35.376;0.000;0.000;12.536
geo;12:04:13.079;44449.50292915509;8.69895705;50.11463054;20.648;gps;31.088;0.000;0.000;12.556
geo;12:04:14.093;44449.50294089121;8.69895710;50.11463058;20.704;gps;28.944;0.000;0.000;12.562
geo;12:04:15.131;44449.502952905095;8.69895710;50.11463058;20.697;gps;28.944;0.000;0.000;12.562
geo;12:04:16.103;44449.502964155094;8.69895734;50.11463081;20.970;gps;31.088;0.000;0.000;12.593
geo;12:04:17.115;44449.502975868054;8.69895685;50.11463066;20.786;gps;28.944;0.000;0.000;12.632
geo;12:04:18.133;44449.50298765046;8.69895705;50.11463085;21.017;gps;30.016;0.000;0.000;12.657
geo;12:04:19.092;44449.50299875;8.69895734;50.11463113;21.346;gps;35.376;0.000;0.000;12.694
geo;12:04:20.112;44449.503010555556;8.69895716;50.11463096;21.363;gps;35.376;0.000;0.000;12.717
geo;12:04:21.132;44449.50302236111;8.69895719;50.11463098;21.357;gps;34.304;0.000;0.000;12.720
geo;12:04:22.094;44449.50303349537;8.69895744;50.11463119;21.612;gps;40.736;0.000;0.000;12.750
geo;12:04:23.133;44449.50304552083;8.69895750;50.11463125;21.684;gps;40.736;0.000;0.000;12.758
geo;12:04:24.098;44449.50305668981;8.69895795;50.11463168;22.198;gps;49.312;0.000;0.000;12.815
geo;12:04:25.105;44449.50306834491;8.69895815;50.11463191;22.461;gps;48.240;0.000;0.000;12.844
geo;12:04:26.136;44449.50308027778;8.69895818;50.11463192;22.454;gps;50.384;0.000;0.000;12.847
geo;12:04:27.096;44449.50309138889;8.69895830;50.11463204;22.738;gps;50.384;0.000;0.000;12.863
geo;12:04:27.354;44449.503094375;8.69888940;50.11461000;152.800;net;14.688;0.000;0.000;12.863
geo;12:04:28.111;44449.50310313657;8.69894760;50.11462816;21.978;gps;18.224;0.000;0.000;13.738
geo;12:04:29.133;44449.50311496528;8.69894773;50.11462829;22.154;gps;19.296;0.000;0.000;13.756
geo;12:04:30.091;44449.50312605324;8.69894773;50.11462829;22.179;gps;19.296;0.000;0.000;13.756
geo;12:04:31.136;44449.50313814815;8.69894789;50.11462843;22.386;gps;21.440;0.000;0.000;13.775
geo;12:04:32.108;44449.50314939815;8.69894817;50.11462870;22.762;gps;24.656;0.000;0.000;13.811
geo;12:04:33.128;44449.5031612037;8.69894812;50.11462869;22.758;gps;28.944;0.000;0.000;13.815
geo;12:04:34.100;44449.503172453704;8.69894826;50.11462884;22.939;gps;33.232;0.000;0.000;13.834
geo;12:04:35.106;44449.50318409722;8.69894825;50.11462885;22.922;gps;36.448;0.000;0.000;13.835
geo;12:04:36.133;44449.503195983794;8.69894821;50.11462907;22.877;gps;35.376;0.000;0.000;13.860
geo;12:04:37.092;44449.50320708333;8.69894821;50.11462907;22.883;gps;34.304;0.000;0.000;13.860
geo;12:04:38.108;44449.5032188426;8.69894831;50.11462915;22.988;gps;31.088;0.000;0.000;13.871
geo;12:04:39.090;44449.503230208335;8.69894832;50.11462915;22.939;gps;25.728;0.000;0.000;13.872
geo;12:04:40.107;44449.50324197917;8.69894866;50.11462943;23.431;gps;24.656;0.000;0.000;13.912
geo;12:04:41.124;44449.50325375;8.69894866;50.11462942;23.367;gps;23.584;0.000;0.000;13.913
geo;12:04:42.086;44449.50326488426;8.69894866;50.11462943;23.430;gps;21.440;0.000;0.000;13.914
geo;12:04:43.106;44449.503276689815;8.69894861;50.11462939;23.709;gps;20.368;0.000;0.000;13.920
geo;12:04:44.067;44449.5032878125;8.69894907;50.11462903;23.896;gps;19.296;0.000;0.000;13.971
geo;12:04:45.092;44449.503299675926;8.69894923;50.11462916;23.955;gps;19.296;0.000;0.000;13.990
geo;12:04:46.110;44449.503311458335;8.69894955;50.11462943;22.844;gps;19.296;0.000;0.000;14.027
geo;12:04:47.145;44449.5033234375;8.69894979;50.11462963;23.255;gps;22.512;0.000;0.000;14.055
geo;12:04:47.327;44449.50332554398;8.69888220;50.11461410;152.800;net;15.202;0.000;0.000;14.055
geo;12:04:48.110;44449.50333460648;8.69894073;50.11462707;22.292;gps;13.936;0.000;0.000;14.761
geo;12:04:49.126;44449.503346365746;8.69894027;50.11462670;24.410;gps;15.008;0.000;0.000;14.813
geo;12:04:50.090;44449.50335752315;8.69893991;50.11462643;26.381;gps;15.008;0.000;0.000;14.853
geo;12:04:51.106;44449.50336928241;8.69893995;50.11462648;26.497;gps;15.008;0.000;0.000;14.859
geo;12:04:52.128;44449.503381111106;8.69894021;50.11462670;27.056;gps;18.224;0.000;0.000;14.890
geo;12:04:53.091;44449.50339225694;8.69894050;50.11462695;27.694;gps;21.440;0.000;0.000;14.924
geo;12:04:54.107;44449.5034040162;8.69894062;50.11462704;27.931;gps;21.440;0.000;0.000;14.938
geo;12:04:55.190;44449.50341655093;8.69894086;50.11462720;28.281;gps;20.368;0.000;0.000;14.962
geo;12:04:56.105;44449.5034271412;8.69894091;50.11462720;28.383;gps;21.440;0.000;0.000;14.966
geo;12:04:57.127;44449.50343896991;8.69894095;50.11462724;28.482;gps;20.368;0.000;0.000;14.971
geo;12:04:58.094;44449.50345016204;8.69894119;50.11462745;29.001;gps;24.656;0.000;0.000;15.000
geo;12:04:59.113;44449.50346195602;8.69894119;50.11462745;29.002;gps;24.656;0.000;0.000;15.000
geo;12:05:00.133;44449.50347376158;8.69894124;50.11462750;29.156;gps;22.512;0.000;0.000;15.007
geo;12:05:01.115;44449.503485127316;8.69894141;50.11462765;29.572;gps;22.512;0.000;0.000;15.027
geo;12:05:02.155;44449.50349716435;8.69894143;50.11462767;29.622;gps;22.512;0.000;0.000;15.030
geo;12:05:03.264;44449.503509999995;8.69894143;50.11462766;29.592;gps;22.512;0.000;0.000;15.031
geo;12:05:04.096;44449.50351962963;8.69894153;50.11462775;29.840;gps;20.368;0.000;0.000;15.043
geo;12:05:05.130;44449.50353159722;8.69894157;50.11462778;29.903;gps;19.296;0.000;0.000;15.048
geo;12:05:06.090;44449.503542708335;8.69894158;50.11462780;29.912;gps;19.296;0.000;0.000;15.050
geo;12:05:07.111;44449.503554525465;8.69894147;50.11462804;30.252;gps;20.368;0.000;0.000;15.078
geo;12:05:07.371;44449.50355753472;8.69889060;50.11460230;152.800;net;16.560;0.000;0.000;15.078
geo;12:05:08.131;44449.50356633102;8.69893662;50.11462529;29.931;gps;12.864;0.000;0.000;15.539
geo;12:05:09.088;44449.503577407406;8.69893665;50.11462532;29.925;gps;12.864;0.000;0.000;15.543
geo;12:05:10.109;44449.503589224536;8.69893664;50.11462531;29.918;gps;13.936;0.000;0.000;15.544
geo;12:05:11.128;44449.503601018514;8.69893671;50.11462537;30.039;gps;13.936;0.000;0.000;15.553
geo;12:05:12.092;44449.503612175926;8.69893671;50.11462537;30.040;gps;15.008;0.000;0.000;15.553
geo;12:05:13.134;44449.50362423611;8.69893680;50.11462544;30.218;gps;15.008;0.000;0.000;15.563
geo;12:05:14.123;44449.50363568287;8.69893682;50.11462546;30.235;gps;16.080;0.000;0.000;15.565
geo;12:05:15.110;44449.50364710648;8.69893683;50.11462546;30.245;gps;16.080;0.000;0.000;15.566
geo;12:05:16.130;44449.503658912035;8.69893688;50.11462550;30.248;gps;17.152;0.000;0.000;15.572
geo;12:05:17.089;44449.503670011574;8.69893696;50.11462553;30.297;gps;18.224;0.000;0.000;15.578
geo;12:05:18.109;44449.50368181713;8.69893695;50.11462552;30.295;gps;20.368;0.000;0.000;15.580
geo;12:05:19.128;44449.503693611114;8.69893697;50.11462554;30.424;gps;23.584;0.000;0.000;15.582
geo;12:05:20.085;44449.5037046875;8.69893697;50.11462553;30.440;gps;30.016;0.000;0.000;15.583
geo;12:05:21.128;44449.50371675926;8.69893700;50.11462554;30.452;gps;37.520;0.000;0.000;15.586
geo;12:05:22.094;44449.50372793982;8.69893710;50.11462560;30.480;gps;43.952;0.000;0.000;15.596
geo;12:05:23.111;44449.50373971065;8.69893715;50.11462564;30.472;gps;48.240;0.000;0.000;15.601
geo;12:05:24.133;44449.50375153935;8.69893720;50.11462568;30.565;gps;48.240;0.000;0.000;15.607
geo;12:05:25.088;44449.50376259259;8.69893720;50.11462568;30.565;gps;50.384;0.000;0.000;15.607
geo;12:05:26.107;44449.50377438657;8.69893720;50.11462568;30.556;gps;52.528;0.000;0.000;15.607
geo;12:05:27.127;44449.50378619213;8.69893720;50.11462568;30.556;gps;56.816;0.000;0.000;15.607
geo;12:05:27.385;44449.50378917824;8.69888280;50.11460680;151.000;net;14.273;0.000;0.000;15.607
geo;12:05:28.086;44449.50379729166;8.69893092;50.11462328;29.948;gps;16.080;0.000;0.000;16.128
geo;12:05:29.130;44449.503809375004;8.69893094;50.11462330;30.043;gps;16.080;0.000;0.000;16.131
geo;12:05:30.093;44449.50382052083;8.69893094;50.11462329;29.985;gps;15.008;0.000;0.000;16.132
geo;12:05:31.110;44449.503832291666;8.69893092;50.11462328;29.989;gps;15.008;0.000;0.000;16.134
geo;12:05:32.128;44449.503844074075;8.69893094;50.11462329;29.970;gps;15.008;0.000;0.000;16.135
geo;12:05:33.094;44449.50385525463;8.69893086;50.11462325;30.012;gps;15.008;0.000;0.000;16.143
geo;12:05:34.108;44449.50386699074;8.69893086;50.11462326;30.037;gps;15.008;0.000;0.000;16.144
geo;12:05:35.096;44449.50387842592;8.69893084;50.11462326;30.063;gps;15.008;0.000;0.000;16.145
geo;12:05:36.084;44449.50388986111;8.69893086;50.11462337;30.227;gps;15.008;0.000;0.000;16.157
geo;12:05:37.127;44449.50390193287;8.69893085;50.11462336;30.231;gps;15.008;0.000;0.000;16.159
geo;12:05:38.094;44449.503913125;8.69893090;50.11462339;30.205;gps;15.008;0.000;0.000;16.164
geo;12:05:39.108;44449.503924861114;8.69893090;50.11462340;30.196;gps;17.152;0.000;0.000;16.165
geo;12:05:40.128;44449.50393666667;8.69893086;50.11462339;30.208;gps;16.080;0.000;0.000;16.168
geo;12:05:41.094;44449.50394784722;8.69893087;50.11462338;30.203;gps;15.008;0.000;0.000;16.169
geo;12:05:42.109;44449.503959594906;8.69893086;50.11462339;30.206;gps;16.080;0.000;0.000;16.170
geo;12:05:43.128;44449.503971388884;8.69893087;50.11462338;30.161;gps;16.080;0.000;0.000;16.172
geo;12:05:44.096;44449.50398259259;8.69893093;50.11462343;30.323;gps;18.224;0.000;0.000;16.179
geo;12:05:45.133;44449.50399459491;8.69893096;50.11462347;30.459;gps;16.080;0.000;0.000;16.184
geo;12:05:46.089;44449.50400565972;8.69893099;50.11462351;30.690;gps;15.008;0.000;0.000;16.189
geo;12:05:47.106;44449.504017430554;8.69893097;50.11462351;30.792;gps;15.008;0.000;0.000;16.190
geo;12:05:47.428;44449.50402115741;8.69889050;50.11461220;152.800;net;14.224;0.000;0.000;16.190
geo;12:05:48.253;44449.50403070602;8.69892684;50.11462232;30.703;gps;11.792;0.000;0.000;16.513
geo;12:05:49.086;44449.50404034722;8.69892700;50.11462244;31.090;gps;12.864;0.000;0.000;16.530
geo;12:05:50.130;44449.50405243055;8.69892706;50.11462247;31.185;gps;11.792;0.000;0.000;16.536
geo;12:05:51.094;44449.50406358796;8.69892710;50.11462251;31.312;gps;11.792;0.000;0.000;16.541
geo;12:05:52.110;44449.50407534723;8.69892710;50.11462251;31.314;gps;11.792;0.000;0.000;16.541
geo;12:05:53.133;44449.504087187495;8.69892721;50.11462261;31.722;gps;13.936;0.000;0.000;16.555
geo;12:05:54.087;44449.50409822917;8.69892727;50.11462266;31.883;gps;13.936;0.000;0.000;16.562
geo;12:05:55.105;44449.50411001158;8.69892726;50.11462265;31.890;gps;15.008;0.000;0.000;16.563
geo;12:05:56.129;44449.50412186343;8.69892726;50.11462265;31.891;gps;17.152;0.000;0.000;16.563
geo;12:05:57.091;44449.50413299768;8.69892726;50.11462265;31.891;gps;19.296;0.000;0.000;16.563
geo;12:05:58.139;44449.504145127314;8.69892732;50.11462269;32.042;gps;21.440;0.000;0.000;16.569
geo;12:05:59.089;44449.50415612268;8.69892747;50.11462281;32.436;gps;22.512;0.000;0.000;16.586
geo;12:06:00.105;44449.50416788194;8.69892752;50.11462285;32.662;gps;18.224;0.000;0.000;16.592
geo;12:06:01.126;44449.50417969907;8.69892752;50.11462286;32.817;gps;18.224;0.000;0.000;16.593
geo;12:06:02.094;44449.50419090278;8.69892754;50.11462291;32.894;gps;16.080;0.000;0.000;16.599
geo;12:06:03.112;44449.50420268519;8.69892771;50.11462289;33.192;gps;16.080;0.000;0.000;16.611
geo;12:06:04.133;44449.50421450232;8.69892777;50.11462288;33.492;gps;15.008;0.000;0.000;16.615
geo;12:06:05.086;44449.50422553241;8.69892792;50.11462286;33.816;gps;12.864;0.000;0.000;16.626
geo;12:06:06.129;44449.50423760417;8.69892816;50.11462283;34.233;gps;12.864;0.000;0.000;16.644
geo;12:06:07.096;44449.50424879629;8.69892814;50.11462294;34.367;gps;12.864;0.000;0.000;16.656
geo;12:06:07.407;44449.50425239583;8.69890000;50.11459300;152.800;net;14.350;0.000;0.000;16.656
geo;12:06:08.107;44449.504260497684;8.69892555;50.11461987;34.246;gps;11.792;0.000;0.000;17.044
geo;12:06:09.131;44449.504272349535;8.69892560;50.11461986;34.289;gps;11.792;0.000;0.000;17.048
geo;12:06:10.086;44449.50428340278;8.69892557;50.11461987;34.301;gps;11.792;0.000;0.000;17.050
geo;12:06:11.107;44449.50429521991;8.69892565;50.11461982;34.439;gps;11.792;0.000;0.000;17.058
geo;12:06:12.131;44449.50430707176;8.69892568;50.11461982;34.491;gps;11.792;0.000;0.000;17.060
geo;12:06:13.089;44449.50431815972;8.69892576;50.11461977;34.655;gps;11.792;0.000;0.000;17.068
geo;12:06:14.132;44449.50433023148;8.69892576;50.11461977;34.734;gps;12.864;0.000;0.000;17.068
geo;12:06:15.087;44449.50434128472;8.69892577;50.11461976;34.743;gps;12.864;0.000;0.000;17.069
geo;12:06:16.108;44449.50435310185;8.69892576;50.11461976;34.754;gps;12.864;0.000;0.000;17.070
geo;12:06:17.128;44449.50436490741;8.69892569;50.11461980;34.658;gps;12.864;0.000;0.000;17.077
geo;12:06:18.089;44449.50437603009;8.69892563;50.11461983;34.677;gps;13.936;0.000;0.000;17.082
geo;12:06:19.108;44449.504387824076;8.69892553;50.11461988;34.571;gps;13.936;0.000;0.000;17.091
geo;12:06:20.131;44449.50439966435;8.69892550;50.11461990;34.572;gps;13.936;0.000;0.000;17.094
geo;12:06:21.166;44449.50441164352;8.69892546;50.11461995;34.670;gps;12.864;0.000;0.000;17.101
geo;12:06:22.126;44449.50442275463;8.69892564;50.11461984;34.905;gps;15.008;0.000;0.000;17.118
geo;12:06:23.091;44449.50443392361;8.69892566;50.11461981;35.049;gps;15.008;0.000;0.000;17.122
geo;12:06:24.108;44449.504445694445;8.69892572;50.11461977;35.157;gps;13.936;0.000;0.000;17.128
geo;12:06:25.127;44449.50445748842;8.69892582;50.11461971;35.302;gps;15.008;0.000;0.000;17.138
geo;12:06:26.089;44449.50446862269;8.69892585;50.11461967;35.433;gps;13.936;0.000;0.000;17.143
geo;12:06:27.106;44449.504480393516;8.69892593;50.11461963;35.546;gps;15.008;0.000;0.000;17.150
geo;12:06:27.366;44449.50448340278;8.69890160;50.11460190;152.800;net;13.930;0.000;0.000;17.150
geo;12:06:28.129;44449.5044922338;8.69892382;50.11461791;35.423;gps;12.864;0.000;0.000;17.393
geo;12:06:29.091;44449.50450336805;8.69892379;50.11461790;35.465;gps;11.792;0.000;0.000;17.396
geo;12:06:30.131;44449.50451540509;8.69892381;50.11461792;35.473;gps;11.792;0.000;0.000;17.398
geo;12:06:31.089;44449.50452649305;8.69892381;50.11461796;35.615;gps;11.792;0.000;0.000;17.403
geo;12:06:32.107;44449.50453827546;8.69892371;50.11461799;35.713;gps;11.792;0.000;0.000;17.411
geo;12:06:33.130;44449.504550115744;8.69892363;50.11461805;35.880;gps;11.792;0.000;0.000;17.419
geo;12:06:34.092;44449.504561249996;8.69892358;50.11461807;36.033;gps;10.720;0.000;0.000;17.424
geo;12:06:35.106;44449.504572986116;8.69892355;50.11461808;36.236;gps;10.720;0.000;0.000;17.426
geo;12:06:36.129;44449.50458482638;8.69892355;50.11461813;36.601;gps;11.792;0.000;0.000;17.431
geo;12:06:37.088;44449.50459592593;8.69892349;50.11461816;36.598;gps;11.792;0.000;0.000;17.437
geo;12:06:38.131;44449.50460799769;8.69892357;50.11461824;36.779;gps;11.792;0.000;0.000;17.447
geo;12:06:39.093;44449.50461913194;8.69892363;50.11461831;37.028;gps;11.792;0.000;0.000;17.456
geo;12:06:40.110;44449.50463090278;8.69892362;50.11461836;37.232;gps;11.792;0.000;0.000;17.462
geo;12:06:41.131;44449.50464271991;8.69892360;50.11461841;37.399;gps;10.720;0.000;0.000;17.468
geo;12:06:42.087;44449.50465378472;8.69892347;50.11461834;37.112;gps;11.792;0.000;0.000;17.480
geo;12:06:43.106;44449.5046655787;8.69892341;50.11461833;37.175;gps;11.792;0.000;0.000;17.484
geo;12:06:44.130;44449.50467743055;8.69892342;50.11461841;37.378;gps;11.792;0.000;0.000;17.493
geo;12:06:45.093;44449.50468857639;8.69892342;50.11461840;37.492;gps;11.792;0.000;0.000;17.494
geo;12:06:46.134;44449.504700624995;8.69892345;50.11461842;37.580;gps;11.792;0.000;0.000;17.497
geo;12:06:47.090;44449.50471168981;8.69892340;50.11461845;37.810;gps;11.792;0.000;0.000;17.502
geo;12:06:47.411;44449.50471540509;8.69890520;50.11458300;152.800;net;14.594;0.000;0.000;17.502
geo;12:06:48.106;44449.50472344908;8.69892212;50.11461567;37.867;gps;10.720;0.000;0.000;17.824
geo;12:06:49.130;44449.50473530093;8.69892220;50.11461574;38.130;gps;11.792;0.000;0.000;17.834
geo;12:06:50.095;44449.50474646991;8.69892222;50.11461586;38.364;gps;11.792;0.000;0.000;17.847
geo;12:06:51.107;44449.50475818287;8.69892224;50.11461589;38.523;gps;11.792;0.000;0.000;17.851
geo;12:06:52.132;44449.5047700463;8.69892226;50.11461598;38.825;gps;12.864;0.000;0.000;17.861
geo;12:06:53.094;44449.504781180556;8.69892229;50.11461602;38.933;gps;12.864;0.000;0.000;17.866
geo;12:06:54.133;44449.50479320602;8.69892232;50.11461607;39.078;gps;12.864;0.000;0.000;17.872
geo;12:06:55.087;44449.504804247685;8.69892235;50.11461614;39.289;gps;11.792;0.000;0.000;17.880
geo;12:06:56.105;44449.504816030094;8.69892240;50.11461620;39.474;gps;11.792;0.000;0.000;17.888
geo;12:06:57.127;44449.50482785879;8.69892241;50.11461625;39.645;gps;11.792;0.000;0.000;17.893
geo;12:06:58.091;44449.504839016205;8.69892246;50.11461631;39.976;gps;11.792;0.000;0.000;17.901
geo;12:06:59.108;44449.50485078704;8.69892249;50.11461635;40.115;gps;12.864;0.000;0.000;17.906
geo;12:07:00.134;44449.50486266204;8.69892243;50.11461639;40.137;gps;12.864;0.000;0.000;17.912
geo;12:07:01.090;44449.50487372685;8.69892252;50.11461648;40.489;gps;12.864;0.000;0.000;17.924
geo;12:07:02.126;44449.50488571759;8.69892260;50.11461650;40.531;gps;13.936;0.000;0.000;17.930
geo;12:07:03.093;44449.504896909726;8.69892258;50.11461648;40.559;gps;13.936;0.000;0.000;17.932
geo;12:07:04.107;44449.50490864583;8.69892258;50.11461647;40.658;gps;13.936;0.000;0.000;17.934
geo;12:07:05.129;44449.50492047454;8.69892257;50.11461646;40.687;gps;13.936;0.000;0.000;17.935
geo;12:07:06.088;44449.504931574076;8.69892255;50.11461644;40.720;gps;13.936;0.000;0.000;17.938
geo;12:07:07.105;44449.5049433449;8.69892253;50.11461643;40.733;gps;13.936;0.000;0.000;17.939
geo;12:07:07.430;44449.504947106485;8.69888800;50.11454850;152.800;net;15.447;0.000;0.000;17.939
geo;12:07:08.127;44449.504955173616;8.69892044;50.11461188;40.499;gps;12.864;0.000;0.000;18.466
geo;12:07:09.094;44449.50496636574;8.69892043;50.11461187;40.517;gps;12.864;0.000;0.000;18.468
geo;12:07:10.135;44449.50497841435;8.69892040;50.11461185;40.581;gps;13.936;0.000;0.000;18.471
geo;12:07:11.092;44449.50498949074;8.69892041;50.11461189;40.727;gps;12.864;0.000;0.000;18.475
geo;12:07:12.106;44449.50500122685;8.69892045;50.11461196;41.175;gps;12.864;0.000;0.000;18.484
geo;12:07:13.125;44449.50501302083;8.69892032;50.11461193;41.170;gps;13.936;0.000;0.000;18.493
geo;12:07:14.092;44449.505024212966;8.69892034;50.11461189;41.342;gps;15.008;0.000;0.000;18.498
geo;12:07:15.114;44449.505036041664;8.69892037;50.11461184;41.420;gps;15.008;0.000;0.000;18.504
geo;12:07:16.135;44449.505047858795;8.69892054;50.11461173;41.829;gps;16.080;0.000;0.000;18.521
geo;12:07:17.091;44449.50505892361;8.69892045;50.11461170;41.853;gps;16.080;0.000;0.000;18.529
geo;12:07:18.128;44449.50507092592;8.69892043;50.11461166;41.907;gps;16.080;0.000;0.000;18.533
geo;12:07:19.091;44449.50508207176;8.69892040;50.11461167;42.078;gps;17.152;0.000;0.000;18.536
geo;12:07:20.110;44449.50509386574;8.69892036;50.11461169;41.998;gps;16.080;0.000;0.000;18.539
geo;12:07:21.130;44449.5051056713;8.69892030;50.11461170;42.104;gps;16.080;0.000;0.000;18.544
